Unnamed: 0,raw_data,date,price,percent,district,small_district
1406,"2012年05月房价
27764元/㎡
0.63%↓
福田
shangbu",2012年05月房价,27764元/㎡,0.63%↓,福田,shangbu
1407,"2012年06月房价
26823元/㎡
3.39%↓
福田
shangbu",2012年06月房价,26823元/㎡,3.39%↓,福田,shangbu
1408,"2012年07月房价
27407元/㎡
2.18%↑
福田
shangbu",2012年07月房价,27407元/㎡,2.18%↑,福田,shangbu
1409,"2012年08月房价
27620元/㎡
0.78%↑
福田
shangbu",2012年08月房价,27620元/㎡,0.78%↑,福田,shangbu
1410,"2012年09月房价
28351元/㎡
2.65%↑
福田
shangbu",2012年09月房价,28351元/㎡,2.65%↑,福田,shangbu
1411,"2012年10月房价
28645元/㎡
1.04%↑
福田
shangbu",2012年10月房价,28645元/㎡,1.04%↑,福田,shangbu
1412,"2012年11月房价
25042元/㎡
12.58%↓
福田
shangbu",2012年11月房价,25042元/㎡,12.58%↓,福田,shangbu
1413,"2012年12月房价
26732元/㎡
6.75%↑
福田
shangbu",2012年12月房价,26732元/㎡,6.75%↑,福田,shangbu
1414,"2011年01月房价
13165元/㎡
1.68%↑
罗湖
nigang",2011年01月房价,13165元/㎡,1.68%↑,罗湖,nigang
1415,"2011年02月房价
13089元/㎡
0.58%↓
罗湖
nigang",2011年02月房价,13089元/㎡,0.58%↓,罗湖,nigang
1416,"2011年03月房价
13888元/㎡
6.1%↑
罗湖
nigang",2011年03月房价,13888元/㎡,6.1%↑,罗湖,nigang
1417,"2011年04月房价
14448元/㎡
4.03%↑
罗湖
nigang",2011年04月房价,14448元/㎡,4.03%↑,罗湖,nigang
1418,"2011年05月房价
13829元/㎡
4.28%↓
罗湖
nigang",2011年05月房价,13829元/㎡,4.28%↓,罗湖,nigang
1419,"2011年06月房价
13441元/㎡
2.81%↓
罗湖
nigang",2011年06月房价,13441元/㎡,2.81%↓,罗湖,nigang
1420,"2011年07月房价
13574元/㎡
0.99%↑
罗湖
nigang",2011年07月房价,13574元/㎡,0.99%↑,罗湖,nigang
1421,"2011年08月房价
13421元/㎡
1.13%↓
罗湖
nigang",2011年08月房价,13421元/㎡,1.13%↓,罗湖,nigang
1422,"2011年09月房价
13460元/㎡
0.29%↑
罗湖
nigang",2011年09月房价,13460元/㎡,0.29%↑,罗湖,nigang
1423,"2011年10月房价
13567元/㎡
0.79%↑
罗湖
nigang",2011年10月房价,13567元/㎡,0.79%↑,罗湖,nigang
1424,"2011年11月房价
13414元/㎡
1.13%↓
罗湖
nigang",2011年11月房价,13414元/㎡,1.13%↓,罗湖,nigang
1425,"2011年12月房价
13169元/㎡
1.83%↓
罗湖
nigang",2011年12月房价,13169元/㎡,1.83%↓,罗湖,nigang
1426,"2019年01月房价
54948元/㎡
1.61%↓
福田
bijiashan",2019年01月房价,54948元/㎡,1.61%↓,福田,bijiashan
1427,"2019年02月房价
55745元/㎡
1.45%↑
福田
bijiashan",2019年02月房价,55745元/㎡,1.45%↑,福田,bijiashan
1428,"2019年03月房价
56199元/㎡
0.82%↑
福田
bijiashan",2019年03月房价,56199元/㎡,0.82%↑,福田,bijiashan
1429,"2019年04月房价
56789元/㎡
1.05%↑
福田
bijiashan",2019年04月房价,56789元/㎡,1.05%↑,福田,bijiashan
1430,"2019年05月房价
56891元/㎡
0.18%↑
福田
bijiashan",2019年05月房价,56891元/㎡,0.18%↑,福田,bijiashan
1431,"2019年06月房价
56927元/㎡
0.06%↑
福田
bijiashan",2019年06月房价,56927元/㎡,0.06%↑,福田,bijiashan
1432,"2019年07月房价
58333元/㎡
2.47%↑
福田
bijiashan",2019年07月房价,58333元/㎡,2.47%↑,福田,bijiashan
1433,"2019年08月房价
58848元/㎡
0.88%↑
福田
bijiashan",2019年08月房价,58848元/㎡,0.88%↑,福田,bijiashan
1434,"2019年09月房价
57241元/㎡
2.73%↓
福田
bijiashan",2019年09月房价,57241元/㎡,2.73%↓,福田,bijiashan
1435,"2019年10月房价
57284元/㎡
0.08%↑
福田
bijiashan",2019年10月房价,57284元/㎡,0.08%↑,福田,bijiashan
1436,"2019年11月房价
57173元/㎡
0.19%↓
福田
bijiashan",2019年11月房价,57173元/㎡,0.19%↓,福田,bijiashan
1437,"2019年12月房价
58631元/㎡
2.55%↑
福田
bijiashan",2019年12月房价,58631元/㎡,2.55%↑,福田,bijiashan
1438,"2019年01月房价
53394元/㎡
1.91%↑
福田
bagualing",2019年01月房价,53394元/㎡,1.91%↑,福田,bagualing
1439,"2019年02月房价
54659元/㎡
2.37%↑
福田
bagualing",2019年02月房价,54659元/㎡,2.37%↑,福田,bagualing
1440,"2019年03月房价
54639元/㎡
0.04%↓
福田
bagualing",2019年03月房价,54639元/㎡,0.04%↓,福田,bagualing
1441,"2019年04月房价
55652元/㎡
1.85%↑
福田
bagualing",2019年04月房价,55652元/㎡,1.85%↑,福田,bagualing
1442,"2019年05月房价
56190元/㎡
0.97%↑
福田
bagualing",2019年05月房价,56190元/㎡,0.97%↑,福田,bagualing
1443,"2019年06月房价
56103元/㎡
0.15%↓
福田
bagualing",2019年06月房价,56103元/㎡,0.15%↓,福田,bagualing
1444,"2019年07月房价
55902元/㎡
0.36%↓
福田
bagualing",2019年07月房价,55902元/㎡,0.36%↓,福田,bagualing
1445,"2019年08月房价
56927元/㎡
1.83%↑
福田
bagualing",2019年08月房价,56927元/㎡,1.83%↑,福田,bagualing
1446,"2019年09月房价
60296元/㎡
5.92%↑
福田
bagualing",2019年09月房价,60296元/㎡,5.92%↑,福田,bagualing
1447,"2019年10月房价
62841元/㎡
4.22%↑
福田
bagualing",2019年10月房价,62841元/㎡,4.22%↑,福田,bagualing
1448,"2019年11月房价
66205元/㎡
5.35%↑
福田
bagualing",2019年11月房价,66205元/㎡,5.35%↑,福田,bagualing
1449,"2019年12月房价
67825元/㎡
2.45%↑
福田
bagualing",2019年12月房价,67825元/㎡,2.45%↑,福田,bagualing
1450,"2014年01月房价
28812元/㎡
0.84%↑
罗湖
cuizhu",2014年01月房价,28812元/㎡,0.84%↑,罗湖,cuizhu
1451,"2014年02月房价
28727元/㎡
0.3%↓
罗湖
cuizhu",2014年02月房价,28727元/㎡,0.3%↓,罗湖,cuizhu
1452,"2014年03月房价
28749元/㎡
0.08%↑
罗湖
cuizhu",2014年03月房价,28749元/㎡,0.08%↑,罗湖,cuizhu
1453,"2014年04月房价
28915元/㎡
0.58%↑
罗湖
cuizhu",2014年04月房价,28915元/㎡,0.58%↑,罗湖,cuizhu
1454,"2014年05月房价
28980元/㎡
0.22%↑
罗湖
cuizhu",2014年05月房价,28980元/㎡,0.22%↑,罗湖,cuizhu
1455,"2014年06月房价
29196元/㎡
0.75%↑
罗湖
cuizhu",2014年06月房价,29196元/㎡,0.75%↑,罗湖,cuizhu
1456,"2014年07月房价
28666元/㎡
1.82%↓
罗湖
cuizhu",2014年07月房价,28666元/㎡,1.82%↓,罗湖,cuizhu
1457,"2014年08月房价
28677元/㎡
0.04%↑
罗湖
cuizhu",2014年08月房价,28677元/㎡,0.04%↑,罗湖,cuizhu
1458,"2014年09月房价
29049元/㎡
1.3%↑
罗湖
cuizhu",2014年09月房价,29049元/㎡,1.3%↑,罗湖,cuizhu
1459,"2014年10月房价
28632元/㎡
1.44%↓
罗湖
cuizhu",2014年10月房价,28632元/㎡,1.44%↓,罗湖,cuizhu
1460,"2014年11月房价
28855元/㎡
0.78%↑
罗湖
cuizhu",2014年11月房价,28855元/㎡,0.78%↑,罗湖,cuizhu
1461,"2014年12月房价
28908元/㎡
0.18%↑
罗湖
cuizhu",2014年12月房价,28908元/㎡,0.18%↑,罗湖,cuizhu
1462,"2018年01月房价
54502元/㎡
9.14%↑
罗湖
buxin",2018年01月房价,54502元/㎡,9.14%↑,罗湖,buxin
1463,"2018年02月房价
57676元/㎡
5.82%↑
罗湖
buxin",2018年02月房价,57676元/㎡,5.82%↑,罗湖,buxin
1464,"2018年03月房价
50195元/㎡
12.97%↓
罗湖
buxin",2018年03月房价,50195元/㎡,12.97%↓,罗湖,buxin
1465,"2018年04月房价
50038元/㎡
0.31%↓
罗湖
buxin",2018年04月房价,50038元/㎡,0.31%↓,罗湖,buxin
1466,"2018年05月房价
50007元/㎡
0.06%↓
罗湖
buxin",2018年05月房价,50007元/㎡,0.06%↓,罗湖,buxin
1467,"2018年06月房价
50097元/㎡
0.18%↑
罗湖
buxin",2018年06月房价,50097元/㎡,0.18%↑,罗湖,buxin
1468,"2018年07月房价
50679元/㎡
1.16%↑
罗湖
buxin",2018年07月房价,50679元/㎡,1.16%↑,罗湖,buxin
1469,"2018年08月房价
52306元/㎡
3.21%↑
罗湖
buxin",2018年08月房价,52306元/㎡,3.21%↑,罗湖,buxin
1470,"2018年09月房价
52404元/㎡
0.19%↑
罗湖
buxin",2018年09月房价,52404元/㎡,0.19%↑,罗湖,buxin
1471,"2018年10月房价
51797元/㎡
1.16%↓
罗湖
buxin",2018年10月房价,51797元/㎡,1.16%↓,罗湖,buxin
1472,"2018年11月房价
51725元/㎡
0.14%↓
罗湖
buxin",2018年11月房价,51725元/㎡,0.14%↓,罗湖,buxin
1473,"2018年12月房价
51208元/㎡
1%↓
罗湖
buxin",2018年12月房价,51208元/㎡,1%↓,罗湖,buxin
1474,"2015年01月房价
37321元/㎡
8%↑
福田
shangbu",2015年01月房价,37321元/㎡,8%↑,福田,shangbu
1475,"2015年02月房价
36177元/㎡
3%↓
福田
shangbu",2015年02月房价,36177元/㎡,3%↓,福田,shangbu
1476,"2015年03月房价
36970元/㎡
2%↑
福田
shangbu",2015年03月房价,36970元/㎡,2%↑,福田,shangbu
1477,"2015年04月房价
38836元/㎡
5%↑
福田
shangbu",2015年04月房价,38836元/㎡,5%↑,福田,shangbu
1478,"2015年05月房价
41175元/㎡
6%↑
福田
shangbu",2015年05月房价,41175元/㎡,6%↑,福田,shangbu
1479,"2015年06月房价
44732元/㎡
9%↑
福田
shangbu",2015年06月房价,44732元/㎡,9%↑,福田,shangbu
1480,"2015年07月房价
48688元/㎡
9%↑
福田
shangbu",2015年07月房价,48688元/㎡,9%↑,福田,shangbu
1481,"2015年08月房价
45519元/㎡
7%↓
福田
shangbu",2015年08月房价,45519元/㎡,7%↓,福田,shangbu
1482,"2015年09月房价
46544元/㎡
2%↑
福田
shangbu",2015年09月房价,46544元/㎡,2%↑,福田,shangbu
1483,"2015年10月房价
43785元/㎡
6%↓
福田
shangbu",2015年10月房价,43785元/㎡,6%↓,福田,shangbu
1484,"2015年11月房价
45229元/㎡
3%↑
福田
shangbu",2015年11月房价,45229元/㎡,3%↑,福田,shangbu
1485,"2015年12月房价
45638元/㎡
1%↑
福田
shangbu",2015年12月房价,45638元/㎡,1%↑,福田,shangbu
1486,"2015年01月房价
24892元/㎡
2%↓
盐田
shatoujiao",2015年01月房价,24892元/㎡,2%↓,盐田,shatoujiao
1487,"2015年02月房价
25778元/㎡
4%↑
盐田
shatoujiao",2015年02月房价,25778元/㎡,4%↑,盐田,shatoujiao
1488,"2015年03月房价
23822元/㎡
8%↓
盐田
shatoujiao",2015年03月房价,23822元/㎡,8%↓,盐田,shatoujiao
1489,"2015年04月房价
25100元/㎡
5%↑
盐田
shatoujiao",2015年04月房价,25100元/㎡,5%↑,盐田,shatoujiao
1490,"2015年05月房价
25513元/㎡
2%↑
盐田
shatoujiao",2015年05月房价,25513元/㎡,2%↑,盐田,shatoujiao
1491,"2015年06月房价
27800元/㎡
9%↑
盐田
shatoujiao",2015年06月房价,27800元/㎡,9%↑,盐田,shatoujiao
1492,"2015年07月房价
31560元/㎡
14%↑
盐田
shatoujiao",2015年07月房价,31560元/㎡,14%↑,盐田,shatoujiao
1493,"2015年08月房价
32716元/㎡
4%↑
盐田
shatoujiao",2015年08月房价,32716元/㎡,4%↑,盐田,shatoujiao
1494,"2015年09月房价
35153元/㎡
7%↑
盐田
shatoujiao",2015年09月房价,35153元/㎡,7%↑,盐田,shatoujiao
1495,"2015年10月房价
36701元/㎡
4%↑
盐田
shatoujiao",2015年10月房价,36701元/㎡,4%↑,盐田,shatoujiao
1496,"2015年11月房价
37501元/㎡
2%↑
盐田
shatoujiao",2015年11月房价,37501元/㎡,2%↑,盐田,shatoujiao
1497,"2015年12月房价
39054元/㎡
4%↑
盐田
shatoujiao",2015年12月房价,39054元/㎡,4%↑,盐田,shatoujiao
1498,"2015年01月房价
29770元/㎡
3%↑
宝安中心
baoanzhongxin",2015年01月房价,29770元/㎡,3%↑,宝安中心,baoanzhongxin
1499,"2015年02月房价
28606元/㎡
4%↓
宝安中心
baoanzhongxin",2015年02月房价,28606元/㎡,4%↓,宝安中心,baoanzhongxin
1500,"2015年03月房价
29255元/㎡
2%↑
宝安中心
baoanzhongxin",2015年03月房价,29255元/㎡,2%↑,宝安中心,baoanzhongxin
1501,"2015年04月房价
31331元/㎡
7%↑
宝安中心
baoanzhongxin",2015年04月房价,31331元/㎡,7%↑,宝安中心,baoanzhongxin
1502,"2015年05月房价
35757元/㎡
14%↑
宝安中心
baoanzhongxin",2015年05月房价,35757元/㎡,14%↑,宝安中心,baoanzhongxin
1503,"2015年06月房价
40746元/㎡
14%↑
宝安中心
baoanzhongxin",2015年06月房价,40746元/㎡,14%↑,宝安中心,baoanzhongxin
1504,"2015年07月房价
43612元/㎡
7%↑
宝安中心
baoanzhongxin",2015年07月房价,43612元/㎡,7%↑,宝安中心,baoanzhongxin
1505,"2015年08月房价
43959元/㎡
1%↑
宝安中心
baoanzhongxin",2015年08月房价,43959元/㎡,1%↑,宝安中心,baoanzhongxin
1506,"2015年09月房价
44837元/㎡
2%↑
宝安中心
baoanzhongxin",2015年09月房价,44837元/㎡,2%↑,宝安中心,baoanzhongxin
1507,"2015年10月房价
45840元/㎡
2%↑
宝安中心
baoanzhongxin",2015年10月房价,45840元/㎡,2%↑,宝安中心,baoanzhongxin
1508,"2015年11月房价
45746元/㎡
--
宝安中心
baoanzhongxin",2015年11月房价,45746元/㎡,--,宝安中心,baoanzhongxin
1509,"2015年12月房价
46651元/㎡
2%↑
宝安中心
baoanzhongxin",2015年12月房价,46651元/㎡,2%↑,宝安中心,baoanzhongxin
1510,"2019年01月房价
53653元/㎡
0.14%↑
盐田
meisha",2019年01月房价,53653元/㎡,0.14%↑,盐田,meisha
1511,"2019年02月房价
50479元/㎡
5.92%↓
盐田
meisha",2019年02月房价,50479元/㎡,5.92%↓,盐田,meisha
1512,"2019年03月房价
50036元/㎡
0.88%↓
盐田
meisha",2019年03月房价,50036元/㎡,0.88%↓,盐田,meisha
1513,"2019年04月房价
51341元/㎡
2.61%↑
盐田
meisha",2019年04月房价,51341元/㎡,2.61%↑,盐田,meisha
1514,"2019年05月房价
54415元/㎡
5.99%↑
盐田
meisha",2019年05月房价,54415元/㎡,5.99%↑,盐田,meisha
1515,"2019年06月房价
52808元/㎡
2.95%↓
盐田
meisha",2019年06月房价,52808元/㎡,2.95%↓,盐田,meisha
1516,"2019年07月房价
53016元/㎡
0.4%↑
盐田
meisha",2019年07月房价,53016元/㎡,0.4%↑,盐田,meisha
1517,"2019年08月房价
48793元/㎡
7.96%↓
盐田
meisha",2019年08月房价,48793元/㎡,7.96%↓,盐田,meisha
1518,"2019年09月房价
49170元/㎡
0.77%↑
盐田
meisha",2019年09月房价,49170元/㎡,0.77%↑,盐田,meisha
1519,"2019年10月房价
47258元/㎡
3.89%↓
盐田
meisha",2019年10月房价,47258元/㎡,3.89%↓,盐田,meisha
1520,"2019年11月房价
43541元/㎡
7.86%↓
盐田
meisha",2019年11月房价,43541元/㎡,7.86%↓,盐田,meisha
1521,"2019年12月房价
43371元/㎡
0.39%↓
盐田
meisha",2019年12月房价,43371元/㎡,0.39%↓,盐田,meisha
1522,"2015年01月房价
27323元/㎡
5%↑
罗湖
caiwuwei",2015年01月房价,27323元/㎡,5%↑,罗湖,caiwuwei
1523,"2015年02月房价
25396元/㎡
7%↓
罗湖
caiwuwei",2015年02月房价,25396元/㎡,7%↓,罗湖,caiwuwei
1524,"2015年03月房价
26250元/㎡
3%↑
罗湖
caiwuwei",2015年03月房价,26250元/㎡,3%↑,罗湖,caiwuwei
1525,"2015年04月房价
28093元/㎡
7%↑
罗湖
caiwuwei",2015年04月房价,28093元/㎡,7%↑,罗湖,caiwuwei
1526,"2015年05月房价
29588元/㎡
5%↑
罗湖
caiwuwei",2015年05月房价,29588元/㎡,5%↑,罗湖,caiwuwei
1527,"2015年06月房价
31321元/㎡
6%↑
罗湖
caiwuwei",2015年06月房价,31321元/㎡,6%↑,罗湖,caiwuwei
1528,"2015年07月房价
34080元/㎡
9%↑
罗湖
caiwuwei",2015年07月房价,34080元/㎡,9%↑,罗湖,caiwuwei
1529,"2015年08月房价
35721元/㎡
5%↑
罗湖
caiwuwei",2015年08月房价,35721元/㎡,5%↑,罗湖,caiwuwei
1530,"2015年09月房价
36790元/㎡
3%↑
罗湖
caiwuwei",2015年09月房价,36790元/㎡,3%↑,罗湖,caiwuwei
1531,"2015年10月房价
36908元/㎡
--
罗湖
caiwuwei",2015年10月房价,36908元/㎡,--,罗湖,caiwuwei
1532,"2015年11月房价
37460元/㎡
1%↑
罗湖
caiwuwei",2015年11月房价,37460元/㎡,1%↑,罗湖,caiwuwei
1533,"2015年12月房价
38733元/㎡
3%↑
罗湖
caiwuwei",2015年12月房价,38733元/㎡,3%↑,罗湖,caiwuwei
1534,"2019年01月房价
33608元/㎡
2.13%↓
龙岗
pinghua",2019年01月房价,33608元/㎡,2.13%↓,龙岗,pinghua
1535,"2019年02月房价
33796元/㎡
0.56%↑
龙岗
pinghua",2019年02月房价,33796元/㎡,0.56%↑,龙岗,pinghua
1536,"2019年03月房价
33972元/㎡
0.52%↑
龙岗
pinghua",2019年03月房价,33972元/㎡,0.52%↑,龙岗,pinghua
1537,"2019年04月房价
33566元/㎡
1.19%↓
龙岗
pinghua",2019年04月房价,33566元/㎡,1.19%↓,龙岗,pinghua
1538,"2019年05月房价
33449元/㎡
0.35%↓
龙岗
pinghua",2019年05月房价,33449元/㎡,0.35%↓,龙岗,pinghua
1539,"2019年06月房价
33761元/㎡
0.94%↑
龙岗
pinghua",2019年06月房价,33761元/㎡,0.94%↑,龙岗,pinghua
1540,"2019年07月房价
33686元/㎡
0.22%↓
龙岗
pinghua",2019年07月房价,33686元/㎡,0.22%↓,龙岗,pinghua
1541,"2019年08月房价
34112元/㎡
1.27%↑
龙岗
pinghua",2019年08月房价,34112元/㎡,1.27%↑,龙岗,pinghua
1542,"2019年09月房价
34333元/㎡
0.65%↑
龙岗
pinghua",2019年09月房价,34333元/㎡,0.65%↑,龙岗,pinghua
1543,"2019年10月房价
34481元/㎡
0.43%↑
龙岗
pinghua",2019年10月房价,34481元/㎡,0.43%↑,龙岗,pinghua
1544,"2019年11月房价
34900元/㎡
1.22%↑
龙岗
pinghua",2019年11月房价,34900元/㎡,1.22%↑,龙岗,pinghua
1545,"2019年12月房价
35086元/㎡
0.53%↑
龙岗
pinghua",2019年12月房价,35086元/㎡,0.53%↑,龙岗,pinghua
1546,"2016年01月房价
47867元/㎡
18.32%↑
福田
bagualing",2016年01月房价,47867元/㎡,18.32%↑,福田,bagualing
1547,"2016年02月房价
49964元/㎡
4.38%↑
福田
bagualing",2016年02月房价,49964元/㎡,4.38%↑,福田,bagualing
1548,"2016年03月房价
54939元/㎡
9.96%↑
福田
bagualing",2016年03月房价,54939元/㎡,9.96%↑,福田,bagualing
1549,"2016年04月房价
52556元/㎡
4.34%↓
福田
bagualing",2016年04月房价,52556元/㎡,4.34%↓,福田,bagualing
1550,"2016年05月房价
51963元/㎡
1.13%↓
福田
bagualing",2016年05月房价,51963元/㎡,1.13%↓,福田,bagualing
1551,"2016年06月房价
52222元/㎡
0.5%↑
福田
bagualing",2016年06月房价,52222元/㎡,0.5%↑,福田,bagualing
1552,"2016年07月房价
51821元/㎡
0.77%↓
福田
bagualing",2016年07月房价,51821元/㎡,0.77%↓,福田,bagualing
1553,"2016年08月房价
51968元/㎡
0.28%↑
福田
bagualing",2016年08月房价,51968元/㎡,0.28%↑,福田,bagualing
1554,"2016年09月房价
52614元/㎡
1.24%↑
福田
bagualing",2016年09月房价,52614元/㎡,1.24%↑,福田,bagualing
1555,"2016年10月房价
54090元/㎡
2.8%↑
福田
bagualing",2016年10月房价,54090元/㎡,2.8%↑,福田,bagualing
1556,"2016年11月房价
52885元/㎡
2.23%↓
福田
bagualing",2016年11月房价,52885元/㎡,2.23%↓,福田,bagualing
1557,"2016年12月房价
52056元/㎡
1.57%↓
福田
bagualing",2016年12月房价,52056元/㎡,1.57%↓,福田,bagualing
1558,"2014年01月房价
21960元/㎡
--
宝安中心
xixiang",2014年01月房价,21960元/㎡,--,宝安中心,xixiang
1559,"2014年02月房价
22363元/㎡
1.84%↑
宝安中心
xixiang",2014年02月房价,22363元/㎡,1.84%↑,宝安中心,xixiang
